time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
4.846,16458.22,0,0.0,0,1149,5,2
4.85,16487.75,0,0.0,0,1147,5,1
4.854,16514.82,0,0.0,0,1146,5,1
4.861,16543.12,0,0.0,0,1147,5,1
4.873,16572.65,0,0.0,0,1146,5,0
4.881,16643.14,0,0.0,0,1148,5,2
4.892,16714.86,0,0.0,0,1148,5,1
4.9,16766.71,0,0.0,0,1148,5,1
4.908,16844.76,0,0.0,0,1149,5,1
4.919,16892.92,0,0.0,0,1146,5,1
4.928,16957.61,0,0.0,0,1148,5,2
4.937,17025.64,0,0.0,0,1150,5,1
4.947,17083.47,0,0.0,0,1150,5,1
4.958,17162.92,0,0.0,0,1149,5,2
4.966,17225.33,0,0.0,0,1148,5,1
4.977,17290.19,0,0.0,0,1146,5,0
4.986,17351.89,0,0.0,0,1145,5,2
4.999,17427.12,0,0.0,0,1148,5,1
5.008,17510.97,0,0.0,0,1150,5,2
5.016,17569.68,0,0.0,0,1148,5,1
5.026,17636.13,0,0.0,0,1149,5,0
5.031,17706.62,0,0.0,0,1151,5,2
5.035,17755.31,0,0.0,0,1149,5,1
5.039,17789.76,0,0.0,0,1151,5,1
5.043,17813.32,0,0.0,0,1151,5,1
5.057,17845.48,0,0.0,0,1149,5,1
5.067,17870.44,0,0.0,0,1148,5,2
5.078,17976.44,0,0.0,0,1150,5,1
5.093,18065.56,0,0.0,0,1148,5,2
5.108,18142.55,0,0.0,0,1150,5,1
5.12,18234.31,0,0.0,0,1149,5,2
5.131,18349.1,0,0.0,0,1149,5,1
5.139,18425.03,0,0.0,0,1147,5,2
5.147,18482.34,0,0.0,0,1150,5,1
5.156,18536.48,0,0.0,0,1149,5,0
5.166,18585.52,0,0.0,0,1147,5,2
5.17,18667.61,0,0.0,0,1150,5,0
5.174,18720.35,0,0.0,0,1148,5,1
5.178,18750.23,0,0.0,0,1149,5,1
5.182,18776.25,0,0.0,0,1148,5,2
5.186,18804.72,0,0.0,0,1148,5,2
5.201,18830.91,0,0.0,0,1149,5,0
5.209,18878.2,0,0.0,0,1149,5,1
5.219,18972.59,0,0.0,0,1150,5,2
5.229,19036.4,0,0.0,0,1147,5,1
5.239,19095.64,0,0.0,0,1150,5,1
5.252,19157.34,0,0.0,0,1149,5,2
5.26,19251.21,0,0.0,0,1150,5,0
5.264,19334.53,0,0.0,0,1148,5,2
5.268,19366.17,0,0.0,0,1149,5,1
5.272,19396.75,0,0.0,0,1147,5,1
5.276,19423.82,0,0.0,0,1148,5,1
5.284,19450.72,0,0.0,0,1145,5,0
5.294,19478.67,0,0.0,0,1147,5,1
5.302,19553.73,0,0.0,0,1150,5,1
5.314,19620.52,0,0.0,0,1151,5,0
5.323,19688.02,0,0.0,0,1150,5,2
5.332,19745.85,0,0.0,0,1148,5,1
5.339,19811.95,0,0.0,0,1149,5,0
5.346,19876.28,0,0.0,0,1148,5,2
5.355,19917.07,0,0.0,0,1149,5,0
5.362,19987.55,0,0.0,0,1146,5,0
5.367,20020.78,0,0.0,0,1147,5,2
5.371,20070.17,0,0.0,0,1149,5,2
5.377,20100.41,0,0.0,0,1149,5,1
5.385,20132.05,0,0.0,0,1149,5,1
5.392,20183.55,0,0.0,0,1150,5,1
5.403,20240.85,0,0.0,0,1149,5,2
5.407,20293.94,0,0.0,0,1151,5,1
