time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
4.068,15038.61,0,0.0,0,2326,10,2
4.075,15220.72,0,0.0,0,2330,10,2
4.079,15398.96,0,0.0,0,2328,10,1
4.089,15478.06,0,0.0,0,2323,10,3
4.104,15539.58,0,0.0,0,2317,10,1
4.112,15700.95,0,0.0,0,2334,10,3
4.116,15878.32,0,0.0,0,2323,10,3
4.121,15978.51,0,0.0,0,2330,10,0
4.125,16041.09,0,0.0,0,2334,10,4
4.146,16105.78,0,0.0,0,2330,10,2
4.167,16298.61,0,0.0,0,2327,10,2
4.178,16542.77,0,0.0,0,2322,10,2
4.19,16792.38,0,0.0,0,2328,10,1
4.203,16969.21,0,0.0,0,2328,10,2
4.214,17164.86,0,0.0,0,2334,10,1
4.224,17320.07,0,0.0,0,2325,10,3
4.237,17424.49,0,0.0,0,2334,10,0
4.25,17596.23,0,0.0,0,2329,10,0
4.263,17765.85,0,0.0,0,2328,10,1
4.274,17963.08,0,0.0,0,2323,10,0
4.29,18087.89,0,0.0,0,2326,10,1
4.296,18317.81,0,0.0,0,2323,10,0
4.301,18491.83,0,0.0,0,2329,10,1
4.305,18560.91,0,0.0,0,2332,10,5
4.318,18617.69,0,0.0,0,2329,10,1
4.328,18685.89,0,0.0,0,2327,10,0
4.342,18905.09,0,0.0,0,2326,10,3
4.355,19040.97,0,0.0,0,2322,10,1
4.362,19209.9,0,0.0,0,2327,10,0
4.367,19405.54,0,0.0,0,2326,10,0
4.376,19475.68,0,0.0,0,2321,10,4
4.386,19545.29,0,0.0,0,2326,10,2
4.398,19708.94,0,0.0,0,2326,10,1
4.403,19880.5,0,0.0,0,2323,10,1
4.414,19985.62,0,0.0,0,2337,10,2
4.427,20050.13,0,0.0,0,2322,10,1
4.442,20229.43,0,0.0,0,2323,10,2
4.45,20408.02,0,0.0,0,2336,10,2
4.463,20618.26,0,0.0,0,2321,10,2
4.477,20759.94,0,0.0,0,2329,10,1
4.485,20972.81,0,0.0,0,2332,10,1
4.489,21090.76,0,0.0,0,2330,10,4
4.493,21189.37,0,0.0,0,2322,10,0
4.503,21244.39,0,0.0,0,2321,10,3
4.517,21306.26,0,0.0,0,2326,10,2
4.53,21522.3,0,0.0,0,2330,10,2
4.538,21675.58,0,0.0,0,2326,10,2
4.547,21824.12,0,0.0,0,2330,10,3
4.556,21949.1,0,0.0,0,2330,10,2
4.574,22081.64,0,0.0,0,2323,10,1
4.583,22281.15,0,0.0,0,2323,10,0
4.592,22460.62,0,0.0,0,2330,10,2
4.604,22567.85,0,0.0,0,2334,10,2
4.618,22745.74,0,0.0,0,2326,10,1
4.629,22891.81,0,0.0,0,2330,10,3
4.642,23087.1,0,0.0,0,2327,10,2
4.656,23257.96,0,0.0,0,2332,10,3
4.663,23414.23,0,0.0,0,2318,10,4
4.673,23584.04,0,0.0,0,2337,10,2
4.689,23712.53,0,0.0,0,2333,10,0
4.698,23848.41,0,0.0,0,2323,10,1
4.71,24057.24,0,0.0,0,2327,10,0
4.718,24220.19,0,0.0,0,2323,10,1
4.722,24340.78,0,0.0,0,2334,10,4
4.726,24442.73,0,0.0,0,2323,10,1
4.731,24500.74,0,0.0,0,2322,10,3
4.761,24560.85,0,0.0,0,2329,10,2
4.77,24911.01,0,0.0,0,2326,10,1
4.784,25053.57,0,0.0,0,2332,10,3
4.796,25216.52,0,0.0,0,2320,10,3
4.811,25414.27,0,0.0,0,2332,10,3
4.82,25606.23,0,0.0,0,2318,10,3
4.825,25770.41,0,0.0,0,2328,10,4
4.83,25869.72,0,0.0,0,2321,10,0
4.846,25930.19,0,0.0,0,2315,10,3
4.859,26087.51,0,0.0,0,2330,10,2
4.873,26274.55,0,0.0,0,2321,10,2
4.89,26458.59,0,0.0,0,2330,10,3
4.904,26646.32,0,0.0,0,2325,10,3
4.911,26884.16,0,0.0,0,2328,10,1
4.916,27068.9,0,0.0,0,2323,10,2
4.923,27133.06,0,0.0,0,2327,10,0
4.927,27201.79,0,0.0,0,2332,10,4
4.941,27302.87,0,0.0,0,2329,10,0
4.955,27360.87,0,0.0,0,2321,10,3
4.968,27607.85,0,0.0,0,2335,10,1
4.987,27774.31,0,0.0,0,2322,10,1
4.996,28006.69,0,0.0,0,2321,10,1
5.011,28224.31,0,0.0,0,2334,10,0
5.037,28412.05,0,0.0,0,2326,10,1
5.057,28588.71,0,0.0,0,2329,10,0
5.073,29023.59,0,0.0,0,2328,10,3
5.087,29262.65,0,0.0,0,2332,10,2
5.109,29448.45,0,0.0,0,2320,10,1
5.125,29616.85,0,0.0,0,2332,10,1
5.142,30002.51,0,0.0,0,2328,10,1
5.159,30166.17,0,0.0,0,2321,10,1
5.174,30426.67,0,0.0,0,2329,10,3
5.189,30668.2,0,0.0,0,2325,10,1
5.202,30838.18,0,0.0,0,2330,10,1
5.211,31084.62,0,0.0,0,2327,10,0
5.226,31257.07,0,0.0,0,2323,10,0
5.24,31341.44,0,0.0,0,2328,10,5
5.25,31568.73,0,0.0,0,2322,10,2
5.26,31765.25,0,0.0,0,2328,10,1
5.269,31894.27,0,0.0,0,2329,10,3
5.285,32024.53,0,0.0,0,2321,10,2
5.296,32142.48,0,0.0,0,2325,10,2
5.305,32364.66,0,0.0,0,2325,10,1
5.312,32539.57,0,0.0,0,2326,10,1
5.325,32666.3,0,0.0,0,2330,10,2
5.339,32754.72,0,0.0,0,2320,10,2
5.35,32933.32,0,0.0,0,2328,10,2
5.364,33145.13,0,0.0,0,2328,10,4
5.374,33336.21,0,0.0,0,2333,10,3
5.384,33488.78,0,0.0,0,2326,10,4
5.395,33648.75,0,0.0,0,2330,10,2
5.404,33724.51,0,0.0,0,2326,10,2
5.414,33897.65,0,0.0,0,2327,10,2
5.426,34038.1,0,0.0,0,2333,10,4
5.439,34211.07,0,0.0,0,2326,10,4
5.451,34345.72,0,0.0,0,2325,10,1
5.466,34558.24,0,0.0,0,2321,10,3
5.479,34716.62,0,0.0,0,2325,10,1
5.493,34934.94,0,0.0,0,2321,10,3
5.508,35121.62,0,0.0,0,2333,10,4
5.513,35311.46,0,0.0,0,2325,10,4
5.526,35471.77,0,0.0,0,2330,10,3
5.538,35654.23,0,0.0,0,2319,10,3
5.545,35742.83,0,0.0,0,2329,10,2
5.553,35886.62,0,0.0,0,2325,10,2
5.563,35987.69,0,0.0,0,2320,10,2
5.572,36099.31,0,0.0,0,2328,10,2
5.581,36285.82,0,0.0,0,2328,10,1
5.599,36375.11,0,0.0,0,2322,10,3
5.604,36577.61,0,0.0,0,2330,10,3
5.62,36744.43,0,0.0,0,2322,10,4
5.636,36847.08,0,0.0,0,2329,10,1
5.644,37060.48,0,0.0,0,2322,10,1
5.657,37260.52,0,0.0,0,2333,10,3
5.664,37442.1,0,0.0,0,2319,10,3
5.675,37562.87,0,0.0,0,2329,10,1
5.685,37663.24,0,0.0,0,2334,10,4
5.698,37811.77,0,0.0,0,2315,10,3
5.712,37979.82,0,0.0,0,2334,10,3
5.726,38177.92,0,0.0,0,2325,10,4
5.74,38361.97,0,0.0,0,2334,10,4
5.752,38530.54,0,0.0,0,2326,10,3
5.767,38731.11,0,0.0,0,2333,10,4
5.778,38939.94,0,0.0,0,2329,10,1
5.788,39120.29,0,0.0,0,2329,10,1
5.799,39261.26,0,0.0,0,2329,10,4
5.811,39388.88,0,0.0,0,2330,10,1
5.826,39568.35,0,0.0,0,2321,10,0
5.841,39724.1,0,0.0,0,2325,10,1
5.849,39997.61,0,0.0,0,2322,10,4
5.857,40136.13,0,0.0,0,2335,10,3
5.87,40233.51,0,0.0,0,2327,10,1
5.881,40339.51,0,0.0,0,2326,10,4
5.892,40554.49,0,0.0,0,2330,10,2
5.908,40726.93,0,0.0,0,2323,10,2
5.917,40872.48,0,0.0,0,2328,10,3
5.927,41071.11,0,0.0,0,2320,10,4
5.939,41218.06,0,0.0,0,2333,10,2
5.95,41310.87,0,0.0,0,2327,10,1
5.96,41540.27,0,0.0,0,2335,10,1
5.973,41718.51,0,0.0,0,2327,10,0
5.987,41837.16,0,0.0,0,2325,10,2
5.995,41985.7,0,0.0,0,2323,10,3
6.012,42167.46,0,0.0,0,2327,10,2
6.027,42306.5,0,0.0,0,2329,10,3
6.034,42575.8,0,0.0,0,2320,10,1
6.042,42741.91,0,0.0,0,2334,10,1
6.057,42811.69,0,0.0,0,2327,10,1
6.065,42925.07,0,0.0,0,2327,10,1
6.081,43147.08,0,0.0,0,2321,10,0
6.094,43267.14,0,0.0,0,2323,10,1
6.106,43502.87,0,0.0,0,2321,10,0
6.125,43661.6,0,0.0,0,2326,10,1
6.131,43956.73,0,0.0,0,2320,10,4
6.14,44079.25,0,0.0,0,2326,10,1
6.155,44182.26,0,0.0,0,2325,10,1
6.174,44306.71,0,0.0,0,2320,10,4
6.188,44557.91,0,0.0,0,2323,10,1
6.198,44756.54,0,0.0,0,2326,10,1
6.214,44975.91,0,0.0,0,2320,10,1
6.236,45202.85,0,0.0,0,2328,10,4
6.244,45410.44,0,0.0,0,2320,10,2
6.26,45661.99,0,0.0,0,2326,10,0
6.271,45770.44,0,0.0,0,2320,10,2
6.287,45962.92,0,0.0,0,2333,10,1
6.295,46184.94,0,0.0,0,2327,10,2
6.314,46374.96,0,0.0,0,2325,10,1
6.325,46452.12,0,0.0,0,2315,10,4
6.341,46738.82,0,0.0,0,2327,10,1
6.355,46906.87,0,0.0,0,2327,10,2
6.361,47142.59,0,0.0,0,2322,10,2
6.365,47308.88,0,0.0,0,2328,10,1
6.393,47373.75,0,0.0,0,2330,10,3
6.408,47451.97,0,0.0,0,2326,10,1
6.417,47910.23,0,0.0,0,2323,10,4
6.434,48036.44,0,0.0,0,2334,10,1
6.443,48203.43,0,0.0,0,2325,10,1
6.46,48404.53,0,0.0,0,2327,10,2
6.472,48580.48,0,0.0,0,2322,10,2
6.483,48787.38,0,0.0,0,2329,10,3
6.49,48933.1,0,0.0,0,2322,10,1
6.507,49087.79,0,0.0,0,2328,10,0
6.52,49271.48,0,0.0,0,2325,10,0
6.535,49469.94,0,0.0,0,2335,10,1
6.546,49605.82,0,0.0,0,2328,10,2
6.562,49833.63,0,0.0,0,2322,10,0
6.576,50030.5,0,0.0,0,2314,10,2
6.586,50230.19,0,0.0,0,2327,10,3
6.611,50409.66,0,0.0,0,2326,10,3
6.622,50595.64,0,0.0,0,2329,10,4
6.632,50872.5,0,0.0,0,2330,10,1
6.648,51037.73,0,0.0,0,2323,10,2
6.661,51223.71,0,0.0,0,2325,10,2
6.673,51376.28,0,0.0,0,2332,10,2
6.693,51633.1,0,0.0,0,2329,10,1
6.71,51751.58,0,0.0,0,2328,10,1
6.726,52049.7,0,0.0,0,2329,10,3
6.741,52278.39,0,0.0,0,2326,10,1
6.756,52497.07,0,0.0,0,2322,10,1
6.775,52717.67,0,0.0,0,2333,10,1
6.789,52903.82,0,0.0,0,2319,10,1
6.803,53166.97,0,0.0,0,2330,10,1
6.819,53393.2,0,0.0,0,2323,10,1
6.837,53541.21,0,0.0,0,2326,10,2
6.849,53788.88,0,0.0,0,2329,10,0
6.864,54064.68,0,0.0,0,2326,10,2
6.883,54208.47,0,0.0,0,2330,10,4
6.9,54500.44,0,0.0,0,2334,10,0
6.908,54685.01,0,0.0,0,2320,10,1
6.919,54919.33,0,0.0,0,2332,10,3
6.927,55015.66,0,0.0,0,2325,10,1
6.936,55163.67,0,0.0,0,2327,10,2
6.951,55280.91,0,0.0,0,2330,10,4
6.959,55426.81,0,0.0,0,2327,10,2
6.972,55635.29,0,0.0,0,2330,10,4
6.984,55751.66,0,0.0,0,2323,10,0
6.994,55929.02,0,0.0,0,2329,10,0
7.01,56111.3,0,0.0,0,2323,10,0
7.027,56211.5,0,0.0,0,2325,10,2
7.049,56489.94,0,0.0,0,2325,10,1
7.065,56716.69,0,0.0,0,2334,10,3
7.078,57012.71,0,0.0,0,2327,10,0
7.101,57219.25,0,0.0,0,2325,10,1
7.115,57487.85,0,0.0,0,2335,10,2
7.119,57727.79,0,0.0,0,2327,10,0
7.13,57883.88,0,0.0,0,2326,10,1
7.135,58044.19,0,0.0,0,2328,10,2
7.139,58116.26,0,0.0,0,2335,10,1
7.143,58172.69,0,0.0,0,2332,10,4
7.147,58230.7,0,0.0,0,2326,10,2
7.156,58289.58,0,0.0,0,2326,10,1
7.17,58345.83,0,0.0,0,2329,10,4
7.179,58536.73,0,0.0,0,2330,10,3
7.196,58691.25,0,0.0,0,2328,10,3
7.212,58810.95,0,0.0,0,2328,10,0
7.23,59054.06,0,0.0,0,2317,10,3
7.253,59362.91,0,0.0,0,2323,10,1
7.265,59600.39,0,0.0,0,2330,10,4
7.283,59864.94,0,0.0,0,2327,10,1
7.306,60025.95,0,0.0,0,2330,10,1
7.32,60322.14,0,0.0,0,2334,10,4
7.342,60602.87,0,0.0,0,2327,10,1
7.366,60811.17,0,0.0,0,2326,10,1
7.38,61092.07,0,0.0,0,2336,10,1
7.397,61442.05,0,0.0,0,2327,10,1
7.408,61639.62,0,0.0,0,2326,10,1
7.422,61885.72,0,0.0,0,2326,10,0
7.434,62004.9,0,0.0,0,2328,10,2
7.446,62193.51,0,0.0,0,2327,10,1
7.462,62413.76,0,0.0,0,2334,10,0
7.482,62530.66,0,0.0,0,2323,10,1
7.497,62872.55,0,0.0,0,2330,10,1
7.521,63078.75,0,0.0,0,2325,10,1
7.535,63344.0,0,0.0,0,2321,10,2
7.551,63602.4,0,0.0,0,2327,10,2
7.568,63787.14,0,0.0,0,2323,10,1
7.58,64012.85,0,0.0,0,2328,10,1
7.592,64248.92,0,0.0,0,2330,10,2
7.603,64440.7,0,0.0,0,2321,10,2
7.622,64573.76,0,0.0,0,2330,10,0
7.641,64804.04,0,0.0,0,2320,10,3
7.648,65040.11,0,0.0,0,2330,10,2
7.66,65238.39,0,0.0,0,2326,10,2
7.67,65415.23,0,0.0,0,2328,10,2
7.683,65499.78,0,0.0,0,2325,10,1
7.693,65676.44,0,0.0,0,2334,10,1
7.713,65849.06,0,0.0,0,2323,10,0
7.725,65990.39,0,0.0,0,2333,10,1
7.738,66244.21,0,0.0,0,2320,10,3
7.758,66458.84,0,0.0,0,2333,10,3
7.766,66701.07,0,0.0,0,2326,10,0
7.773,66901.99,0,0.0,0,2326,10,0
7.779,66991.46,0,0.0,0,2326,10,4
7.794,67089.9,0,0.0,0,2326,10,0
7.799,67264.28,0,0.0,0,2328,10,0
7.802,67374.84,0,0.0,0,2322,10,1
7.806,67440.06,0,0.0,0,2322,10,1
7.841,67493.32,0,0.0,0,2329,10,2
7.851,67547.1,0,0.0,0,2337,10,2
7.86,68031.73,0,0.0,0,2322,10,2
7.875,68196.79,0,0.0,0,2326,10,1
7.887,68327.57,0,0.0,0,2333,10,2
7.899,68499.14,0,0.0,0,2328,10,2
7.921,68728.71,0,0.0,0,2321,10,1
7.936,69000.11,0,0.0,0,2329,10,1
7.946,69157.96,0,0.0,0,2323,10,3
7.961,69391.57,0,0.0,0,2329,10,1
7.978,69512.87,0,0.0,0,2321,10,3
7.995,69734.88,0,0.0,0,2325,10,1
8.011,69983.78,0,0.0,0,2326,10,1
8.029,70247.98,0,0.0,0,2319,10,3
8.047,70522.38,0,0.0,0,2325,10,1
8.061,70715.56,0,0.0,0,2327,10,0
8.073,70989.6,0,0.0,0,2325,10,2
8.077,71166.44,0,0.0,0,2323,10,2
8.098,71270.85,0,0.0,0,2327,10,2
8.113,71357.51,0,0.0,0,2325,10,1
8.127,71671.64,0,0.0,0,2326,10,3
8.138,71902.09,0,0.0,0,2335,10,1
8.154,72062.57,0,0.0,0,2325,10,2
8.171,72206.71,0,0.0,0,2333,10,4
8.181,72422.92,0,0.0,0,2325,10,1
8.198,72644.93,0,0.0,0,2327,10,2
8.21,72888.39,0,0.0,0,2333,10,2
8.227,73079.29,0,0.0,0,2323,10,2
8.242,73270.01,0,0.0,0,2328,10,3
8.254,73469.7,0,0.0,0,2326,10,4
8.27,73644.25,0,0.0,0,2330,10,4
8.284,73847.28,0,0.0,0,2327,10,3
8.3,74041.17,0,0.0,0,2329,10,2
8.325,74277.59,0,0.0,0,2325,10,1
8.35,74480.97,0,0.0,0,2322,10,1
8.364,74919.9,0,0.0,0,2319,10,3
8.384,75196.05,0,0.0,0,2322,10,0
8.399,75430.19,0,0.0,0,2327,10,3
8.415,75633.75,0,0.0,0,2323,10,3
8.428,75852.42,0,0.0,0,2322,10,2
8.443,76065.82,0,0.0,0,2326,10,2
8.458,76268.32,0,0.0,0,2327,10,1
8.473,76537.96,0,0.0,0,2330,10,4
8.484,76657.85,0,0.0,0,2322,10,1
8.498,76866.67,0,0.0,0,2329,10,3
8.504,77076.56,0,0.0,0,2320,10,3
8.513,77191.0,0,0.0,0,2326,10,1
8.525,77278.18,0,0.0,0,2329,10,1
8.539,77446.57,0,0.0,0,2322,10,2
8.549,77626.4,0,0.0,0,2332,10,2
8.561,77791.99,0,0.0,0,2323,10,3
8.569,77956.87,0,0.0,0,2330,10,4
8.584,78091.17,0,0.0,0,2323,10,1
8.594,78220.71,0,0.0,0,2330,10,1
8.612,78407.57,0,0.0,0,2333,10,1
8.62,78643.12,0,0.0,0,2326,10,2
8.632,78808.0,0,0.0,0,2326,10,1
8.64,78907.67,0,0.0,0,2325,10,2
8.646,79065.0,0,0.0,0,2336,10,2
8.654,79167.3,0,0.0,0,2322,10,1
8.664,79269.07,0,0.0,0,2325,10,1
8.674,79389.67,0,0.0,0,2333,10,3
8.685,79540.48,0,0.0,0,2323,10,2
8.693,79675.48,0,0.0,0,2325,10,1
8.703,79836.32,0,0.0,0,2328,10,2
8.713,79916.48,0,0.0,0,2319,10,3
8.721,80083.29,0,0.0,0,2327,10,2
8.737,80227.61,0,0.0,0,2325,10,0
8.747,80306.71,0,0.0,0,2318,10,4
8.761,80545.25,0,0.0,0,2330,10,2
8.771,80746.87,0,0.0,0,2328,10,1
8.792,80897.69,0,0.0,0,2329,10,2
8.806,81025.31,0,0.0,0,2328,10,4
8.823,81336.62,0,0.0,0,2320,10,1
8.836,81543.16,0,0.0,0,2325,10,3
8.852,81743.2,0,0.0,0,2329,10,5
8.875,82007.4,0,0.0,0,2333,10,1
8.887,82201.99,0,0.0,0,2323,10,1
8.902,82466.01,0,0.0,0,2318,10,4
8.924,82721.25,0,0.0,0,2327,10,1
8.943,82898.96,0,0.0,0,2328,10,2
8.958,83223.28,0,0.0,0,2323,10,1
8.973,83465.32,0,0.0,0,2328,10,0
8.992,83633.37,0,0.0,0,2323,10,1
9.014,83937.82,0,0.0,0,2327,10,1
9.037,84141.73,0,0.0,0,2335,10,2
9.053,84412.79,0,0.0,0,2328,10,2
9.079,84849.43,0,0.0,0,2335,10,2
9.095,85015.19,0,0.0,0,2323,10,2
9.113,85386.79,0,0.0,0,2322,10,2
9.128,85588.94,0,0.0,0,2327,10,2
9.143,85810.07,0,0.0,0,2327,10,0
9.169,86040.35,0,0.0,0,2320,10,3
9.192,86274.84,0,0.0,0,2333,10,2
9.212,86726.6,0,0.0,0,2323,10,1
9.234,87015.23,0,0.0,0,2329,10,1
9.254,87181.52,0,0.0,0,2319,10,1
9.266,87570.87,0,0.0,0,2329,10,2
9.275,87783.92,0,0.0,0,2326,10,0
9.282,87933.51,0,0.0,0,2321,10,1
9.297,88057.61,0,0.0,0,2329,10,4
9.313,88212.12,0,0.0,0,2314,10,3
9.324,88387.9,0,0.0,0,2333,10,3
9.333,88580.39,0,0.0,0,2321,10,4
9.343,88728.39,0,0.0,0,2334,10,2
9.355,88862.51,0,0.0,0,2320,10,0
9.37,89033.03,0,0.0,0,2332,10,1
9.382,89233.06,0,0.0,0,2321,10,0
9.394,89365.42,0,0.0,0,2328,10,2
9.403,89582.17,0,0.0,0,2322,10,0
9.413,89708.73,0,0.0,0,2323,10,2
9.425,89854.45,0,0.0,0,2333,10,3
9.443,89975.39,0,0.0,0,2319,10,1
9.455,90163.47,0,0.0,0,2327,10,1
9.468,90425.74,0,0.0,0,2325,10,2
9.476,90646.52,0,0.0,0,2320,10,1
9.489,90752.34,0,0.0,0,2322,10,4
9.499,90867.3,0,0.0,0,2333,10,1
9.531,91053.1,0,0.0,0,2325,10,0
9.541,91454.93,0,0.0,0,2322,10,3
9.558,91627.56,0,0.0,0,2333,10,3
9.581,91751.83,0,0.0,0,2323,10,0
9.593,92101.81,0,0.0,0,2327,10,1
9.62,92338.24,0,0.0,0,2333,10,3
9.632,92617.2,0,0.0,0,2332,10,1
9.646,92898.98,0,0.0,0,2326,10,3
9.659,93066.32,0,0.0,0,2330,10,3
9.672,93240.0,0,0.0,0,2319,10,3
9.692,93430.89,0,0.0,0,2330,10,3
9.711,93607.9,0,0.0,0,2315,10,3
9.722,93872.28,0,0.0,0,2327,10,1
9.732,94145.27,0,0.0,0,2323,10,3
9.753,94309.98,0,0.0,0,2322,10,2
9.778,94469.93,0,0.0,0,2335,10,0
9.795,94867.73,0,0.0,0,2334,10,4
9.811,95092.9,0,0.0,0,2323,10,1
9.825,95332.5,0,0.0,0,2329,10,1
9.845,95556.96,0,0.0,0,2326,10,1
9.866,95795.5,0,0.0,0,2321,10,4
9.88,96033.86,0,0.0,0,2328,10,2
9.901,96320.74,0,0.0,0,2333,10,4
9.925,96623.6,0,0.0,0,2323,10,1
9.946,96845.27,0,0.0,0,2322,10,3
9.956,97193.84,0,0.0,0,2318,10,2
9.971,97451.18,0,0.0,0,2328,10,1
9.989,97633.12,0,0.0,0,2326,10,1
10.004,97849.15,0,0.0,0,2326,10,2
10.026,98012.64,0,0.0,0,2322,10,2
10.044,98344.51,0,0.0,0,2325,10,1
10.063,98673.04,0,0.0,0,2322,10,4
10.075,98823.34,0,0.0,0,2336,10,3
10.089,99061.87,0,0.0,0,2327,10,2
10.101,99253.12,0,0.0,0,2329,10,1
10.117,99432.77,0,0.0,0,2325,10,1
10.139,99580.6,0,0.0,0,2332,10,3
10.152,99873.28,0,0.0,0,2323,10,0
10.174,100129.04,0,0.0,0,2325,10,2
10.189,100299.02,0,0.0,0,2333,10,3
10.22,100641.96,0,0.0,0,2333,10,4
10.235,101005.48,0,0.0,0,2334,10,4
10.252,101272.67,0,0.0,0,2329,10,1
10.271,101485.37,0,0.0,0,2321,10,1
10.287,101793.86,0,0.0,0,2328,10,1
10.299,101961.03,0,0.0,0,2328,10,1
10.318,102227.34,0,0.0,0,2323,10,2
10.34,102444.78,0,0.0,0,2328,10,4
10.352,102642.71,0,0.0,0,2323,10,3
10.361,102933.1,0,0.0,0,2323,10,1
10.369,103072.85,0,0.0,0,2330,10,1
