time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
6.36,54371.77,0,0.0,0,2322,10,1
6.364,54425.91,0,0.0,0,2328,10,0
6.369,54480.41,0,0.0,0,2332,10,3
6.373,54539.12,0,0.0,0,2327,10,0
6.377,54596.07,0,0.0,0,2323,10,0
6.382,54652.85,0,0.0,0,2325,10,3
6.385,54710.5,0,0.0,0,2326,10,1
6.389,54770.44,0,0.0,0,2328,10,0
6.393,54824.06,0,0.0,0,2326,10,3
6.398,54881.54,0,0.0,0,2329,10,2
6.402,54936.03,0,0.0,0,2323,10,0
6.406,54997.38,0,0.0,0,2322,10,1
6.41,55060.13,0,0.0,0,2329,10,2
6.414,55106.36,0,0.0,0,2330,10,1
6.418,55165.42,0,0.0,0,2326,10,1
6.422,55228.71,0,0.0,0,2326,10,2
6.426,55280.74,0,0.0,0,2321,10,1
6.43,55336.99,0,0.0,0,2326,10,0
6.434,55395.35,0,0.0,0,2323,10,3
6.438,55455.64,0,0.0,0,2323,10,1
6.442,55519.45,0,0.0,0,2321,10,1
6.447,55564.62,0,0.0,0,2327,10,3
6.451,55627.73,0,0.0,0,2321,10,0
6.455,55691.36,0,0.0,0,2319,10,0
6.459,55741.28,0,0.0,0,2329,10,3
6.463,55797.71,0,0.0,0,2321,10,1
6.467,55852.38,0,0.0,0,2332,10,0
6.471,55918.3,0,0.0,0,2327,10,4
6.475,55963.65,0,0.0,0,2326,10,1
6.479,56025.52,0,0.0,0,2327,10,0
6.487,56086.69,0,0.0,0,2330,10,2
6.491,56150.15,0,0.0,0,2326,10,0
6.496,56253.69,0,0.0,0,2321,10,1
6.5,56310.46,0,0.0,0,2325,10,2
6.504,56369.88,0,0.0,0,2319,10,0
6.508,56427.53,0,0.0,0,2323,10,1
6.512,56480.62,0,0.0,0,2329,10,3
6.516,56537.57,0,0.0,0,2333,10,2
6.52,56594.35,0,0.0,0,2329,10,0
6.524,56650.6,0,0.0,0,2319,10,3
6.528,56706.5,0,0.0,0,2326,10,0
6.532,56763.28,0,0.0,0,2321,10,0
