time,motor_angle,motor_setpoint,pendulum_angle,pendulum_setpoint,rpm,voltage,current
6.404,28434.19,0,0.0,0,3508,15,0
6.413,28659.9,0,0.0,0,3516,15,3
6.427,28906.17,0,0.0,0,3508,15,1
6.442,29149.45,0,0.0,0,3511,15,0
6.453,29385.0,0,0.0,0,3513,15,4
6.464,29708.43,0,0.0,0,3524,15,0
6.48,29979.84,0,0.0,0,3511,15,1
6.493,30259.86,0,0.0,0,3505,15,1
6.506,30501.91,0,0.0,0,3521,15,3
6.519,30764.17,0,0.0,0,3508,15,1
6.526,31130.15,0,0.0,0,3513,15,0
6.53,31296.09,0,0.0,0,3513,15,0
6.544,31429.51,0,0.0,0,3508,15,2
6.554,31535.85,0,0.0,0,3527,15,3
6.567,31828.18,0,0.0,0,3513,15,2
6.578,32086.93,0,0.0,0,3500,15,3
6.594,32364.49,0,0.0,0,3513,15,1
6.604,32554.68,0,0.0,0,3521,15,1
6.62,32914.68,0,0.0,0,3516,15,2
6.633,33266.6,0,0.0,0,3513,15,1
6.645,33514.62,0,0.0,0,3505,15,2
6.659,33731.89,0,0.0,0,3521,15,5
6.667,34041.26,0,0.0,0,3513,15,1
6.69,34278.22,0,0.0,0,3513,15,5
6.703,34495.13,0,0.0,0,3505,15,2
6.715,35017.03,0,0.0,0,3505,15,2
6.726,35194.57,0,0.0,0,3513,15,2
6.739,35505.87,0,0.0,0,3527,15,3
6.749,35745.11,0,0.0,0,3511,15,2
6.762,35962.91,0,0.0,0,3505,15,1
6.773,36269.12,0,0.0,0,3532,15,3
6.789,36421.34,0,0.0,0,3513,15,4
6.796,36760.95,0,0.0,0,3503,15,3
6.804,37031.66,0,0.0,0,3511,15,1
6.815,37152.42,0,0.0,0,3503,15,5
6.828,37308.69,0,0.0,0,3519,15,4
6.84,37593.45,0,0.0,0,3508,15,1
6.849,37866.79,0,0.0,0,3513,15,6
6.857,38085.46,0,0.0,0,3519,15,2
6.865,38292.18,0,0.0,0,3508,15,1
6.887,38424.37,0,0.0,0,3521,15,5
6.894,38760.64,0,0.0,0,3521,15,4
6.898,39078.1,0,0.0,0,3511,15,1
6.902,39203.43,0,0.0,0,3511,15,1
6.912,39282.53,0,0.0,0,3505,15,3
6.931,39396.26,0,0.0,0,3513,15,1
6.942,39728.32,0,0.0,0,3519,15,1
6.956,40021.34,0,0.0,0,3516,15,5
6.969,40254.43,0,0.0,0,3511,15,2
6.976,40551.15,0,0.0,0,3519,15,4
6.98,40839.25,0,0.0,0,3519,15,1
6.985,40928.37,0,0.0,0,3521,15,5
6.993,41015.39,0,0.0,0,3505,15,1
6.997,41130.87,0,0.0,0,3505,15,3
7.001,41281.87,0,0.0,0,3519,15,5
7.015,41363.08,0,0.0,0,3505,15,2
7.026,41499.66,0,0.0,0,3508,15,2
7.039,41787.59,0,0.0,0,3511,15,2
7.048,42003.45,0,0.0,0,3524,15,5
7.06,42283.47,0,0.0,0,3516,15,0
7.077,42516.56,0,0.0,0,3503,15,2
7.082,42772.14,0,0.0,0,3527,15,2
7.087,43093.65,0,0.0,0,3524,15,5
7.104,43177.85,0,0.0,0,3508,15,1
7.115,43278.75,0,0.0,0,3505,15,5
7.124,43650.87,0,0.0,0,3508,15,2
7.14,43905.41,0,0.0,0,3519,15,1
7.156,44147.98,0,0.0,0,3532,15,4
7.168,44395.83,0,0.0,0,3511,15,1
7.176,44827.03,0,0.0,0,3516,15,0
7.18,45038.84,0,0.0,0,3500,15,3
7.184,45154.51,0,0.0,0,3519,15,1
7.188,45238.35,0,0.0,0,3519,15,4
7.204,45332.75,0,0.0,0,3519,15,1
7.216,45528.57,0,0.0,0,3513,15,0
7.227,45773.61,0,0.0,0,3516,15,5
7.239,46048.18,0,0.0,0,3505,15,1
7.251,46272.48,0,0.0,0,3513,15,0
7.258,46489.74,0,0.0,0,3500,15,4
7.268,46724.23,0,0.0,0,3513,15,1
7.279,46895.27,0,0.0,0,3505,15,1
7.292,47123.96,0,0.0,0,3519,15,1
7.308,47375.68,0,0.0,0,3524,15,3
7.322,47609.12,0,0.0,0,3516,15,3
7.332,48019.04,0,0.0,0,3516,15,1
7.343,48250.89,0,0.0,0,3505,15,0
7.357,48529.16,0,0.0,0,3516,15,2
7.368,48718.47,0,0.0,0,3508,15,1
7.375,48986.19,0,0.0,0,3500,15,2
7.385,49208.37,0,0.0,0,3516,15,5
7.4,49405.42,0,0.0,0,3511,15,3
7.409,49597.38,0,0.0,0,3521,15,2
7.414,49880.56,0,0.0,0,3524,15,1
7.418,50082.89,0,0.0,0,3503,15,3
7.43,50165.85,0,0.0,0,3519,15,1
7.439,50253.92,0,0.0,0,3521,15,2
7.449,50509.33,0,0.0,0,3508,15,2
7.46,50771.6,0,0.0,0,3511,15,0
7.472,50965.83,0,0.0,0,3527,15,2
7.48,51258.69,0,0.0,0,3513,15,1
7.492,51448.18,0,0.0,0,3503,15,1
7.506,51585.11,0,0.0,0,3511,15,1
7.517,51903.8,0,0.0,0,3516,15,3
7.525,52137.59,0,0.0,0,3519,15,1
7.535,52342.2,0,0.0,0,3505,15,1
7.545,52564.04,0,0.0,0,3508,15,1
7.55,52777.26,0,0.0,0,3516,15,3
7.554,52921.93,0,0.0,0,3505,15,0
7.558,52999.62,0,0.0,0,3508,15,5
7.562,53094.9,0,0.0,0,3516,15,0
7.571,53174.0,0,0.0,0,3524,15,5
7.585,53277.18,0,0.0,0,3505,15,0
7.595,53538.22,0,0.0,0,3516,15,5
7.607,53796.26,0,0.0,0,3513,15,1
7.635,54006.5,0,0.0,0,3508,15,0
7.64,54717.71,0,0.0,0,3505,15,0
7.643,54825.29,0,0.0,0,3511,15,2
7.648,54912.12,0,0.0,0,3521,15,0
7.652,54994.04,0,0.0,0,3516,15,3
7.664,55077.18,0,0.0,0,3503,15,0
7.68,55166.66,0,0.0,0,3511,15,4
7.695,55485.17,0,0.0,0,3503,15,3
7.705,55858.35,0,0.0,0,3503,15,4
7.709,56120.44,0,0.0,0,3511,15,1
7.713,56297.28,0,0.0,0,3527,15,2
7.717,56370.41,0,0.0,0,3527,15,2
7.721,56455.83,0,0.0,0,3519,15,1
7.725,56546.19,0,0.0,0,3503,15,2
7.729,56639.35,0,0.0,0,3516,15,2
7.734,56717.92,0,0.0,0,3511,15,1
7.738,56812.32,0,0.0,0,3511,15,2
7.742,56892.48,0,0.0,0,3498,15,1
7.746,56971.05,0,0.0,0,3511,15,2
7.75,57058.94,0,0.0,0,3516,15,0
7.754,57155.27,0,0.0,0,3513,15,3
7.758,57238.76,0,0.0,0,3516,15,0
7.762,57323.67,0,0.0,0,3508,15,5
7.77,57398.37,0,0.0,0,3508,15,1
7.775,57506.48,0,0.0,0,3521,15,4
7.779,57665.03,0,0.0,0,3513,15,5
7.783,57758.55,0,0.0,0,3508,15,1
7.791,57848.02,0,0.0,0,3521,15,6
7.799,57954.9,0,0.0,0,3508,15,0
7.807,58111.17,0,0.0,0,3508,15,1
7.816,58293.98,0,0.0,0,3521,15,2
7.825,58468.18,0,0.0,0,3521,15,2
7.832,58646.25,0,0.0,0,3513,15,2
7.84,58818.16,0,0.0,0,3505,15,1
7.848,59000.44,0,0.0,0,3505,15,1
7.853,59160.93,0,0.0,0,3513,15,2
7.86,59314.92,0,0.0,0,3519,15,3
7.865,59411.95,0,0.0,0,3513,15,0
7.869,59570.5,0,0.0,0,3513,15,0
7.872,59653.47,0,0.0,0,3524,15,5
7.877,59747.87,0,0.0,0,3516,15,0
7.881,59820.99,0,0.0,0,3513,15,4
7.885,59917.14,0,0.0,0,3516,15,1
7.897,60000.29,0,0.0,0,3527,15,5
7.916,60089.41,0,0.0,0,3516,15,1
7.927,60484.39,0,0.0,0,3508,15,0
7.935,60783.04,0,0.0,0,3513,15,1
7.943,60960.41,0,0.0,0,3513,15,1
7.947,61134.25,0,0.0,0,3527,15,2
7.95,61282.96,0,0.0,0,3505,15,4
7.955,61384.57,0,0.0,0,3521,15,0
7.959,61465.42,0,0.0,0,3524,15,3
7.965,61554.37,0,0.0,0,3519,15,0
7.972,61640.5,0,0.0,0,3511,15,4
7.98,61763.9,0,0.0,0,3529,15,2
7.988,61933.0,0,0.0,0,3505,15,1
7.996,62088.04,0,0.0,0,3516,15,0
8.0,62259.25,0,0.0,0,3508,15,0
8.008,62423.26,0,0.0,0,3508,15,2
8.017,62510.44,0,0.0,0,3519,15,4
8.032,62688.69,0,0.0,0,3511,15,4
8.056,62871.5,0,0.0,0,3516,15,4
8.069,63344.88,0,0.0,0,3505,15,0
8.082,63725.27,0,0.0,0,3503,15,0
8.092,64065.58,0,0.0,0,3513,15,1
8.099,64277.57,0,0.0,0,3513,15,1
8.103,64435.6,0,0.0,0,3505,15,0
8.111,64574.47,0,0.0,0,3503,15,1
8.115,64669.21,0,0.0,0,3519,15,4
8.12,64824.43,0,0.0,0,3508,15,0
8.127,64914.6,0,0.0,0,3508,15,2
8.13,65051.36,0,0.0,0,3521,15,4
8.135,65180.03,0,0.0,0,3511,15,1
8.143,65256.67,0,0.0,0,3500,15,2
8.147,65368.82,0,0.0,0,3519,15,2
8.152,65512.96,0,0.0,0,3511,15,0
8.16,65601.21,0,0.0,0,3505,15,4
8.164,65719.51,0,0.0,0,3511,15,1
8.167,65867.69,0,0.0,0,3519,15,1
8.172,65948.9,0,0.0,0,3505,15,4
8.176,66041.36,0,0.0,0,3519,15,1
8.18,66131.36,0,0.0,0,3524,15,4
8.184,66205.71,0,0.0,0,3516,15,2
8.192,66299.41,0,0.0,0,3513,15,3
8.196,66398.03,0,0.0,0,3508,15,1
8.204,66557.28,0,0.0,0,3516,15,1
8.209,66653.78,0,0.0,0,3516,15,4
8.213,66816.21,0,0.0,0,3524,15,2
8.22,66909.2,0,0.0,0,3513,15,1
8.229,66998.67,0,0.0,0,3505,15,3
8.233,67173.04,0,0.0,0,3516,15,3
8.242,67341.62,0,0.0,0,3511,15,2
8.25,67455.0,0,0.0,0,3524,15,2
8.258,67618.47,0,0.0,0,3527,15,2
8.262,67784.41,0,0.0,0,3511,15,1
8.266,67942.09,0,0.0,0,3513,15,4
8.274,68028.39,0,0.0,0,3516,15,0
8.279,68124.72,0,0.0,0,3511,15,4
8.287,68289.6,0,0.0,0,3521,15,4
8.294,68383.65,0,0.0,0,3513,15,1
8.299,68561.54,0,0.0,0,3508,15,1
8.303,68719.21,0,0.0,0,3519,15,1
8.311,68799.37,0,0.0,0,3511,15,3
8.315,68905.54,0,0.0,0,3505,15,2
8.32,69058.65,0,0.0,0,3527,15,2
8.327,69149.35,0,0.0,0,3519,15,1
8.331,69258.51,0,0.0,0,3511,15,1
8.336,69411.44,0,0.0,0,3513,15,2
8.344,69488.08,0,0.0,0,3511,15,0
8.348,69590.39,0,0.0,0,3505,15,1
8.353,69746.83,0,0.0,0,3519,15,4
8.36,69843.86,0,0.0,0,3513,15,0
8.365,69933.68,0,0.0,0,3505,15,2
8.369,70090.84,0,0.0,0,3516,15,5
8.377,70188.75,0,0.0,0,3508,15,0
8.381,70278.75,0,0.0,0,3505,15,4
8.386,70434.31,0,0.0,0,3513,15,4
8.393,70520.62,0,0.0,0,3511,15,1
8.397,70632.07,0,0.0,0,3516,15,4
8.402,70779.02,0,0.0,0,3521,15,3
8.41,70866.03,0,0.0,0,3524,15,2
8.417,70976.6,0,0.0,0,3503,15,5
8.425,71139.37,0,0.0,0,3516,15,2
8.434,71325.17,0,0.0,0,3508,15,4
8.442,71483.73,0,0.0,0,3513,15,1
8.447,71657.04,0,0.0,0,3516,15,1
8.455,71824.39,0,0.0,0,3524,15,0
8.464,71939.17,0,0.0,0,3516,15,2
8.471,72109.33,0,0.0,0,3511,15,2
8.479,72284.41,0,0.0,0,3516,15,2
8.487,72437.87,0,0.0,0,3508,15,4
8.492,72608.2,0,0.0,0,3516,15,5
8.5,72764.64,0,0.0,0,3500,15,4
8.504,72865.54,0,0.0,0,3508,15,2
8.512,73029.9,0,0.0,0,3521,15,2
8.516,73123.06,0,0.0,0,3503,15,4
8.521,73275.46,0,0.0,0,3505,15,1
8.528,73368.63,0,0.0,0,3511,15,2
8.533,73479.37,0,0.0,0,3513,15,3
8.537,73627.73,0,0.0,0,3503,15,0
8.545,73718.43,0,0.0,0,3521,15,2
8.549,73814.23,0,0.0,0,3516,15,0
8.554,73966.1,0,0.0,0,3508,15,0
8.561,74068.42,0,0.0,0,3500,15,3
8.585,74161.4,0,0.0,0,3513,15,0
8.591,74683.65,0,0.0,0,3521,15,1
8.597,74835.0,0,0.0,0,3519,15,1
8.602,74940.64,0,0.0,0,3503,15,4
8.61,75086.36,0,0.0,0,3527,15,2
8.614,75195.53,0,0.0,0,3516,15,1
8.618,75344.76,0,0.0,0,3511,15,2
8.622,75440.21,0,0.0,0,3519,15,1
8.631,75536.54,0,0.0,0,3527,15,2
8.636,75626.01,0,0.0,0,3505,15,1
8.643,75773.5,0,0.0,0,3516,15,0
8.647,75896.71,0,0.0,0,3511,15,1
8.651,76050.87,0,0.0,0,3508,15,3
8.659,76131.73,0,0.0,0,3516,15,0
8.663,76233.16,0,0.0,0,3513,15,2
8.669,76388.03,0,0.0,0,3503,15,6
8.676,76472.4,0,0.0,0,3519,15,1
8.684,76590.7,0,0.0,0,3519,15,2
8.688,76754.17,0,0.0,0,3513,15,4
8.692,76908.51,0,0.0,0,3519,15,4
8.696,77005.71,0,0.0,0,3519,15,2
8.7,77080.25,0,0.0,0,3503,15,3
8.708,77176.75,0,0.0,0,3513,15,2
8.712,77265.35,0,0.0,0,3511,15,4
8.716,77416.87,0,0.0,0,3511,15,1
8.721,77519.17,0,0.0,0,3513,15,2
8.729,77595.46,0,0.0,0,3503,15,1
8.733,77698.12,0,0.0,0,3524,15,2
8.738,77856.15,0,0.0,0,3513,15,3
8.741,77938.59,0,0.0,0,3516,15,0
8.746,78036.5,0,0.0,0,3513,15,2
8.75,78113.14,0,0.0,0,3505,15,0
8.754,78205.6,0,0.0,0,3511,15,4
8.758,78283.47,0,0.0,0,3516,15,0
8.762,78385.6,0,0.0,0,3521,15,3
8.766,78458.9,0,0.0,0,3508,15,1
8.77,78546.44,0,0.0,0,3500,15,5
8.774,78626.95,0,0.0,0,3511,15,1
8.778,78730.14,0,0.0,0,3524,15,5
8.782,78813.1,0,0.0,0,3516,15,1
8.786,78889.21,0,0.0,0,3505,15,4
8.79,78973.59,0,0.0,0,3508,15,1
8.795,79075.89,0,0.0,0,3516,15,5
8.799,79147.43,0,0.0,0,3519,15,1
8.802,79234.45,0,0.0,0,3498,15,3
8.811,79319.0,0,0.0,0,3511,15,1
8.815,79427.28,0,0.0,0,3511,15,3
8.82,79582.5,0,0.0,0,3508,15,1
8.827,79675.31,0,0.0,0,3516,15,2
8.831,79778.84,0,0.0,0,3521,15,2
8.836,79930.54,0,0.0,0,3503,15,1
8.84,80008.06,0,0.0,0,3503,15,3
8.847,80110.54,0,0.0,0,3513,15,0
8.852,80202.3,0,0.0,0,3516,15,2
8.856,80359.1,0,0.0,0,3511,15,5
8.864,80450.32,0,0.0,0,3511,15,0
8.869,80554.92,0,0.0,0,3513,15,2
8.873,80705.74,0,0.0,0,3519,15,5
8.877,80797.67,0,0.0,0,3508,15,0
8.885,80877.82,0,0.0,0,3519,15,5
8.889,80989.28,0,0.0,0,3511,15,0
8.897,81143.6,0,0.0,0,3511,15,0
8.901,81240.64,0,0.0,0,3516,15,5
8.906,81394.28,0,0.0,0,3505,15,3
8.909,81490.42,0,0.0,0,3513,15,1
8.913,81573.57,0,0.0,0,3516,15,3
8.917,81649.15,0,0.0,0,3519,15,1
8.922,81738.81,0,0.0,0,3505,15,1
8.926,81834.78,0,0.0,0,3513,15,2
8.93,81912.82,0,0.0,0,3508,15,1
8.934,81993.86,0,0.0,0,3521,15,2
8.939,82085.62,0,0.0,0,3511,15,0
8.942,82173.86,0,0.0,0,3511,15,3
8.946,82268.6,0,0.0,0,3516,15,0
8.951,82338.57,0,0.0,0,3524,15,4
8.955,82436.48,0,0.0,0,3513,15,0
8.959,82526.31,0,0.0,0,3511,15,4
8.963,82608.92,0,0.0,0,3516,15,0
8.967,82689.07,0,0.0,0,3521,15,6
8.971,82776.44,0,0.0,0,3508,15,1
8.975,82859.93,0,0.0,0,3511,15,5
9.004,82943.6,0,0.0,0,3505,15,2
9.011,83480.09,0,0.0,0,3511,15,1
9.016,83652.53,0,0.0,0,3513,15,1
9.021,83807.57,0,0.0,0,3519,15,1
9.028,83894.41,0,0.0,0,3513,15,1
9.036,84009.9,0,0.0,0,3513,15,1
9.045,84171.26,0,0.0,0,3513,15,2
9.048,84344.06,0,0.0,0,3513,15,2
9.057,84510.17,0,0.0,0,3511,15,3
9.061,84601.75,0,0.0,0,3508,15,0
9.069,84769.28,0,0.0,0,3513,15,0
9.077,84862.61,0,0.0,0,3519,15,5
9.085,85037.69,0,0.0,0,3508,15,5
9.094,85207.32,0,0.0,0,3521,15,5
9.101,85377.48,0,0.0,0,3516,15,5
9.11,85548.51,0,0.0,0,3519,15,4
9.118,85733.26,0,0.0,0,3513,15,4
9.126,85895.32,0,0.0,0,3516,15,3
9.131,86069.7,0,0.0,0,3503,15,2
9.138,86231.07,0,0.0,0,3516,15,1
9.142,86326.7,0,0.0,0,3527,15,2
9.146,86482.26,0,0.0,0,3511,15,4
9.151,86577.53,0,0.0,0,3511,15,0
9.158,86658.92,0,0.0,0,3521,15,4
9.163,86763.16,0,0.0,0,3503,15,0
9.167,86919.07,0,0.0,0,3519,15,1
9.176,87013.82,0,0.0,0,3524,15,5
9.179,87115.42,0,0.0,0,3505,15,0
9.183,87266.07,0,0.0,0,3505,15,2
9.187,87346.4,0,0.0,0,3513,15,3
9.192,87435.17,0,0.0,0,3511,15,1
9.196,87528.68,0,0.0,0,3513,15,4
9.2,87615.35,0,0.0,0,3519,15,1
9.208,87702.35,0,0.0,0,3524,15,4
9.212,87796.75,0,0.0,0,3513,15,0
9.217,87949.68,0,0.0,0,3505,15,2
9.22,88038.63,0,0.0,0,3527,15,1
9.229,88133.73,0,0.0,0,3524,15,1
9.233,88226.18,0,0.0,0,3503,15,2
9.237,88387.03,0,0.0,0,3521,15,1
9.241,88474.04,0,0.0,0,3519,15,2
9.245,88564.75,0,0.0,0,3508,15,0
9.253,88650.87,0,0.0,0,3508,15,2
9.261,88742.46,0,0.0,0,3524,15,0
9.265,88914.02,0,0.0,0,3508,15,0
9.27,89072.92,0,0.0,0,3521,15,1
9.278,89161.17,0,0.0,0,3521,15,4
9.282,89262.25,0,0.0,0,3511,15,1
9.29,89419.21,0,0.0,0,3521,15,1
9.295,89520.64,0,0.0,0,3524,15,5
9.298,89678.5,0,0.0,0,3503,15,2
9.303,89768.5,0,0.0,0,3511,15,2
9.311,89861.13,0,0.0,0,3521,15,3
9.315,89965.01,0,0.0,0,3511,15,1
9.319,90111.44,0,0.0,0,3505,15,2
9.326,90195.46,0,0.0,0,3511,15,0
9.332,90297.25,0,0.0,0,3516,15,1
9.336,90457.73,0,0.0,0,3508,15,2
9.344,90544.21,0,0.0,0,3524,15,1
9.348,90652.67,0,0.0,0,3511,15,2
9.353,90803.84,0,0.0,0,3508,15,4
9.36,90883.12,0,0.0,0,3524,15,2
9.368,91004.59,0,0.0,0,3516,15,2
9.376,91162.61,0,0.0,0,3511,15,5
9.38,91338.39,0,0.0,0,3527,15,5
9.387,91499.76,0,0.0,0,3508,15,3
9.392,91588.18,0,0.0,0,3516,15,2
9.397,91752.35,0,0.0,0,3513,15,2
9.404,91844.12,0,0.0,0,3508,15,3
9.409,91944.49,0,0.0,0,3508,15,2
9.413,92101.81,0,0.0,0,3521,15,2
9.417,92183.9,0,0.0,0,3503,15,1
9.421,92271.62,0,0.0,0,3505,15,2
9.425,92364.25,0,0.0,0,3529,15,2
9.429,92447.92,0,0.0,0,3519,15,2
9.434,92529.49,0,0.0,0,3505,15,0
9.438,92617.03,0,0.0,0,3505,15,2
9.446,92703.51,0,0.0,0,3513,15,0
9.449,92799.84,0,0.0,0,3513,15,1
9.454,92951.01,0,0.0,0,3505,15,5
9.458,93044.35,0,0.0,0,3521,15,1
9.462,93133.82,0,0.0,0,3519,15,5
9.466,93211.34,0,0.0,0,3513,15,2
9.47,93298.71,0,0.0,0,3500,15,5
9.474,93390.64,0,0.0,0,3527,15,2
9.478,93483.28,0,0.0,0,3527,15,5
9.483,93566.78,0,0.0,0,3516,15,2
9.487,93644.82,0,0.0,0,3498,15,4
9.491,93744.31,0,0.0,0,3505,15,2
9.495,93825.0,0,0.0,0,3508,15,3
9.499,93906.91,0,0.0,0,3511,15,1
9.503,94003.06,0,0.0,0,3505,15,2
9.51,94088.84,0,0.0,0,3508,15,2
9.515,94183.06,0,0.0,0,3511,15,4
9.521,94333.0,0,0.0,0,3500,15,0
9.528,94432.67,0,0.0,0,3505,15,2
9.532,94537.96,0,0.0,0,3524,15,3
9.537,94688.26,0,0.0,0,3511,15,1
9.544,94769.64,0,0.0,0,3511,15,3
9.548,94876.7,0,0.0,0,3529,15,1
9.553,95032.09,0,0.0,0,3524,15,0
9.56,95116.81,0,0.0,0,3505,15,5
9.568,95227.03,0,0.0,0,3516,15,0
9.573,95387.69,0,0.0,0,3516,15,0
9.577,95553.98,0,0.0,0,3513,15,2
9.58,95638.53,0,0.0,0,3521,15,4
9.586,95726.6,0,0.0,0,3513,15,2
9.594,95806.05,0,0.0,0,3511,15,3
9.601,95919.78,0,0.0,0,3508,15,1
9.61,96074.64,0,0.0,0,3511,15,2
9.614,96262.56,0,0.0,0,3516,15,1
9.621,96413.37,0,0.0,0,3516,15,2
9.629,96507.59,0,0.0,0,3511,15,2
9.634,96680.56,0,0.0,0,3527,15,1
9.642,96838.59,0,0.0,0,3516,15,0
9.646,96954.07,0,0.0,0,3511,15,1
9.651,97108.42,0,0.0,0,3516,15,3
